1.57967	0 1 2 4 3 7 6 9 5 8 
1.58197	0 1 3 2 4 5 9 7 8 6 
1.58214	0 1 3 2 6 4 5 7 8 9 
1.58221	0 2 1 3 5 4 6 7 9 8 
1.58445	0 1 2 3 6 5 4 9 8 7 
1.58487	0 1 2 4 3 6 8 9 5 7 
1.585	0 2 1 3 4 5 7 9 6 8 
1.58783	0 1 2 5 3 4 6 8 9 7 
1.5897	0 1 2 3 4 9 7 6 5 8 
1.59234	0 1 2 4 3 9 5 7 6 8 
1.59385	0 1 2 3 6 4 9 5 7 8 
1.59494	0 1 2 4 6 3 5 8 7 9 
1.5961	0 1 2 4 3 6 7 9 8 5 
1.59705	0 1 3 2 5 4 8 7 6 9 
1.59717	0 1 4 2 3 5 6 7 9 8 
1.59821	0 1 2 3 5 7 4 9 6 8 
1.5996	0 2 1 3 4 7 5 6 8 9 
1.59976	0 2 1 3 4 6 7 5 8 9 
1.59998	0 1 2 3 7 4 5 9 6 8 
1.60038	0 1 2 3 6 4 7 9 5 8 
1.60239	0 1 2 5 3 4 6 9 7 8 
1.60648	0 1 2 3 4 9 6 8 5 7 
1.60657	0 1 3 2 4 5 9 8 6 7 
1.60679	0 1 2 3 5 6 7 4 9 8 
1.60798	0 1 2 4 3 7 8 5 6 9 
1.60846	0 1 3 2 4 8 5 7 6 9 
1.60897	0 1 2 4 5 3 8 6 9 7 
1.61154	0 1 2 4 3 6 8 7 9 5 
1.61186	0 1 2 3 5 7 6 4 8 9 
1.61264	0 1 2 4 3 9 6 5 7 8 
1.61283	0 2 1 3 4 6 5 9 7 8 
1.61633	0 1 3 2 4 7 5 9 8 6 
1.61949	0 2 1 4 3 5 6 7 9 8 
1.61951	0 1 2 4 5 3 7 9 6 8 
1.61968	0 1 3 2 4 6 8 7 5 9 
1.62114	0 2 1 4 3 5 6 8 7 9 
1.62312	0 1 2 4 3 6 9 8 5 7 
1.62329	0 1 2 3 8 4 5 6 7 9 
1.62399	0 1 3 2 4 8 5 6 9 7 
1.6251	0 1 2 4 5 3 8 7 6 9 
1.62566	0 1 3 2 4 6 7 9 5 8 
1.62649	0 1 3 2 6 4 5 8 7 9 
1.62845	0 1 2 3 5 8 4 7 6 9 
1.62895	0 1 2 5 3 4 8 6 7 9 
1.63039	0 1 3 2 4 6 9 5 7 8 
1.63043	0 1 2 3 6 4 9 5 8 7 
1.63079	0 1 2 4 5 3 9 6 7 8 
1.63166	0 1 3 2 4 7 6 8 5 9 
1.63198	0 1 2 3 4 9 7 5 8 6 
1.6326	0 1 3 2 4 8 6 5 7 9 
1.63407	0 1 2 5 4 3 6 7 8 9 
1.63543	0 1 2 4 3 8 6 7 5 9 
1.63812	0 1 4 2 3 5 6 8 7 9 
1.63963	0 2 1 3 5 4 7 6 9 8 
1.64227	0 2 1 3 4 5 7 8 9 6 
1.64247	0 1 2 4 3 8 5 7 9 6 
1.64287	0 1 2 3 7 5 4 6 9 8 
1.64297	0 1 2 3 5 8 4 6 9 7 
1.64406	0 1 3 2 5 4 8 6 9 7 
1.64411	0 1 2 4 3 8 5 9 6 7 
1.64593	0 1 2 5 3 4 7 8 6 9 
