0	4	8	12	2	6	10	14	1	5	9	13	3	7	11	15	0.398357000000000
0	2	8	10	4	6	12	14	1	3	9	11	5	7	13	15	0.398357000000000
0	8	4	12	1	9	5	13	2	10	6	14	3	11	7	15	0.340209000000000
0	2	4	6	8	10	12	14	1	3	5	7	9	11	13	15	0.398357000000000
0	4	2	6	8	12	10	14	1	5	3	7	9	13	11	15	0.398357000000000
0	8	4	12	2	10	6	14	1	9	5	13	3	11	7	15	0.398357000000000
0	8	2	10	4	12	6	14	1	9	3	11	5	13	7	15	0.398357000000000
0	1	8	9	4	5	12	13	2	3	10	11	6	7	14	15	0.340209000000000
